datetime,TDRY,RLH,PRSS,HPRAB
1672750800,3.2,90.0,1011.4,0.7
1672754400,2.9,90.0,1012.6,0.0
1672758000,2.8,93.0,1013.7,0.2
1672761600,2.4,92.0,1014.7,0.0
1672765200,2.4,89.0,1015.6,0.0
1672768800,2.1,86.0,1016.2,0.0
1672772400,1.8,82.0,1016.9,0.0
1672776000,1.7,84.0,1017.5,0.0
1672779600,1.5,84.0,1018.3,0.0
1672783200,1.6,78.0,1018.9,0.0
1672786800,1.6,81.0,1019.5,0.0
1672790400,1.5,81.0,1020.1,0.0
1672794000,1.5,79.0,1020.4,0.0
1672797600,1.2,75.0,1020.5,0.0
1672801200,0.9,84.0,1020.6,0.0
1672804800,1.2,76.0,1020.8,0.0
1672808400,1.0,78.0,1020.5,0.0
1672812000,1.2,74.0,1020.2,0.0
1672815600,1.0,77.0,1020.0,0.0
1672819200,1.0,79.0,1019.8,0.0
1672822800,1.1,81.0,1019.5,0.0
1672826400,1.4,77.0,1019.2,0.0
1672830000,1.5,79.0,1018.4,0.0
1672833600,1.5,76.0,1017.5,0.0
1672837200,1.4,73.0,1016.4,0.0
1672840800,1.3,74.0,1015.3,0.0
1672844400,0.9,77.0,1014.2,0.0
1672848000,0.8,82.0,1012.7,0.0
1672851600,-0.1,90.0,1011.3,0.3
1672855200,-0.5,94.0,1009.6,0.3
1672858800,-0.5,93.0,1008.0,0.4
1672862400,-0.7,95.0,1006.7,0.5
1672866000,-0.8,95.0,1005.0,0.4
1672869600,-0.8,94.0,1003.8,0.5
1672873200,-0.9,94.0,1002.5,0.4
1672876800,-1.0,95.0,1001.4,0.5
1672880400,-1.2,96.0,1000.7,0.6
1672884000,-1.3,95.0,1000.0,0.1
1672887600,-1.2,93.0,999.5,0.6
1672891200,-1.4,96.0,999.5,0.4
1672894800,-1.4,94.0,999.7,0.4
1672898400,-1.3,92.0,1000.2,0.4
1672902000,-1.6,92.0,1000.9,0.1
1672905600,-1.8,87.0,1002.0,0.1
1672909200,-2.0,84.0,1002.8,0.0
1672912800,-2.2,80.0,1003.7,0.0
1672916400,-3.1,82.0,1004.7,0.0
1672920000,-3.9,80.0,1005.9,0.0
1672923600,-4.3,79.0,1007.3,0.0
1672927200,-5.8,76.0,1008.9,0.0
1672930800,-6.4,73.0,1010.1,0.0
1672934400,-6.8,72.0,1011.3,0.0
1672938000,-7.7,74.0,1012.6,0.0
1672941600,-8.9,76.0,1013.9,0.0
1672945200,-9.6,76.0,1015.2,0.0
1672948800,-10.4,75.0,1016.5,0.0
1672952400,-10.9,76.0,1017.8,0.0
1672956000,-11.3,75.0,1019.2,0.0
1672959600,-11.6,73.0,1020.3,0.0
1672963200,-11.9,72.0,1020.9,0.0
1672966800,-12.1,71.0,1021.8,0.0
1672970400,-12.2,70.0,1023.1,0.0
1672974000,-12.5,72.0,1024.0,0.0
1672977600,-12.7,72.0,1024.8,0.0
1672981200,-12.8,70.0,1025.4,0.0
1672984800,-13.0,70.0,1025.9,0.0
1672988400,-13.1,71.0,1026.7,0.0
1672992000,-12.8,72.0,1027.3,0.0
1672995600,-12.4,68.0,1027.5,0.0
1672999200,-12.2,67.0,1027.9,0.0
1673002800,-11.4,65.0,1026.9,0.0
1673006400,-10.8,65.0,1026.6,0.0
1673010000,-11.3,67.0,1026.6,0.0
1673013600,-11.7,69.0,1026.8,0.0
1673017200,-11.9,71.0,1026.7,0.0
1673020800,-12.2,72.0,1026.6,0.0
1673024400,-12.5,72.0,1026.4,0.0
1673028000,-12.7,70.0,1026.3,0.0
1673031600,-13.1,72.0,1026.3,0.0
1673035200,-13.3,74.0,1026.3,0.0
1673038800,-13.5,74.0,1026.3,0.0
1673042400,-13.7,74.0,1026.3,0.0
1673046000,-13.8,72.0,1025.8,0.0
1673049600,-13.8,73.0,1025.6,0.0
1673053200,-13.7,70.0,1025.5,0.0
1673056800,-13.7,71.0,1025.6,0.0
1673060400,-13.8,73.0,1025.2,0.0
1673064000,-13.7,73.0,1025.0,0.0
1673067600,-13.3,70.0,1024.8,0.0
1673071200,-13.3,68.0,1024.7,0.0
1673074800,-12.9,67.0,1025.2,0.0
1673078400,-12.6,67.0,1024.9,0.0
1673082000,-12.2,66.0,1024.9,0.0
1673085600,-11.6,66.0,1024.9,0.0
1673089200,-11.1,66.0,1024.4,0.0
1673092800,-10.8,65.0,1024.1,0.0
1673096400,-11.0,66.0,1023.9,0.0
1673100000,-11.0,67.0,1024.2,0.0
1673103600,-10.2,71.0,1024.1,0.0
1673107200,-10.1,69.0,1024.0,0.0
1673110800,-9.8,70.0,1023.7,0.0
1673114400,-9.7,71.0,1023.4,0.0
1673118000,-9.3,73.0,1023.3,0.0
1673121600,-9.3,74.0,1023.1,0.0
1673125200,-9.1,78.0,1023.0,0.0
1673128800,-9.1,78.0,1023.0,0.0
1673132400,-8.8,80.0,1022.5,0.0
1673136000,-8.2,82.0,1022.4,0.0
1673139600,-8.3,82.0,1021.8,0.0
1673143200,-8.0,82.0,1021.1,0.0
1673146800,-7.8,83.0,1020.6,0.0
1673150400,-7.4,82.0,1020.0,0.0
1673154000,-7.0,83.0,1019.7,0.0
1673157600,-7.0,83.0,1019.3,0.0
1673161200,-6.8,85.0,1019.1,0.0
1673164800,-6.5,88.0,1019.0,0.0
1673168400,-5.9,87.0,1018.4,0.0
1673172000,-5.2,87.0,1017.8,0.0
1673175600,-4.7,86.0,1017.5,0.0
1673179200,-4.2,85.0,1017.0,0.3
1673182800,-3.8,87.0,1016.5,0.0
1673186400,-3.5,84.0,1016.0,0.0
1673190000,-3.2,84.0,1015.6,0.0
1673193600,-2.8,83.0,1015.1,0.0
1673197200,-3.1,83.0,1014.6,0.0
1673200800,-3.2,83.0,1014.1,0.0
1673204400,-3.3,83.0,1014.1,0.0
1673208000,-3.4,85.0,1013.8,0.0
1673211600,-3.3,85.0,1013.5,0.0
1673215200,-3.2,85.0,1013.1,0.0
1673218800,-3.3,84.0,1012.6,0.0
1673222400,-3.2,86.0,1012.0,0.0
1673226000,-3.0,86.0,1011.5,0.0
1673229600,-2.9,86.0,1010.8,0.0
1673233200,-2.9,87.0,1010.3,0.0
1673236800,-2.8,87.0,1009.9,0.0
1673240400,-2.8,87.0,1010.3,0.0
1673244000,-2.7,88.0,1009.9,0.0
1673247600,-2.6,88.0,1009.8,0.0
1673251200,-2.3,85.0,1010.0,0.0
1673254800,-2.3,85.0,1009.9,0.0
1673258400,-2.0,85.0,1009.4,0.0
1673262000,-1.8,85.0,1009.3,0.0
1673265600,-1.6,85.0,1009.1,0.0
1673269200,-1.7,85.0,1008.9,0.0
1673272800,-1.9,89.0,1009.2,0.0
1673276400,-2.3,91.0,1009.3,0.0
1673280000,-2.5,90.0,1009.2,0.0
1673283600,-2.5,86.0,1009.0,0.0
1673287200,-2.5,86.0,1009.0,0.0
1673290800,-2.7,84.0,1008.9,0.0
1673294400,-2.8,84.0,1008.5,0.0
1673298000,-3.0,83.0,1008.5,0.0
1673301600,-3.2,89.0,1008.5,0.1
1673305200,-3.4,92.0,1008.3,0.1
1673308800,-3.4,89.0,1008.0,0.2
1673312400,-3.4,89.0,1008.1,0.1
1673316000,-3.3,88.0,1007.8,0.0
1673319600,-3.1,89.0,1008.0,0.1
1673323200,-2.9,90.0,1008.2,0.0
1673326800,-2.4,91.0,1008.8,0.0
1673330400,-1.6,93.0,1009.2,0.0
1673334000,-1.1,94.0,1010.1,0.0
1673337600,-0.2,97.0,1010.7,0.0
1673341200,0.7,97.0,1011.5,0.1
1673344800,1.3,96.0,1012.0,0.1
1673348400,1.9,96.0,1012.6,0.0
1673352000,2.0,96.0,1013.4,0.1
1673355600,2.1,96.0,1013.9,0.0
1673359200,2.2,95.0,1014.5,0.0
1673362800,2.0,96.0,1015.3,0.0
1673366400,2.1,96.0,1015.6,0.0
1673370000,1.8,95.0,1016.0,0.2
1673373600,2.0,96.0,1016.3,0.0
1673377200,1.7,97.0,1016.7,0.0
1673380800,1.7,97.0,1016.9,0.0
1673384400,1.6,97.0,1017.3,0.0
1673388000,1.7,98.0,1017.5,0.0
1673391600,1.7,97.0,1018.0,0.0
1673395200,1.8,97.0,1018.1,0.0
1673398800,1.7,97.0,1018.1,0.0
1673402400,1.6,97.0,1018.6,0.0
1673406000,1.4,97.0,1018.4,0.0
1673409600,1.1,97.0,1018.2,0.0
1673413200,1.2,96.0,1017.7,0.0
1673416800,1.1,96.0,1017.6,0.0
1673420400,1.0,95.0,1017.5,0.0
1673424000,1.1,94.0,1017.6,0.0
1673427600,1.0,94.0,1017.2,0.0
1673431200,1.1,92.0,1016.7,0.0
1673434800,1.3,90.0,1016.1,0.0
1673438400,1.4,88.0,1015.5,0.0
1673442000,1.2,88.0,1015.0,0.0
1673445600,0.8,88.0,1014.6,0.0
1673449200,0.9,88.0,1014.3,0.0
1673452800,0.9,89.0,1013.7,0.0
1673456400,1.0,89.0,1013.4,0.0
1673460000,1.1,89.0,1013.0,0.0
1673463600,1.0,89.0,1012.7,0.0
1673467200,1.0,90.0,1012.4,0.0
1673470800,1.0,90.0,1012.1,0.0
1673474400,1.3,90.0,1011.7,0.0
1673478000,1.5,90.0,1011.0,0.0
1673481600,1.6,89.0,1010.7,0.0
1673485200,1.4,93.0,1010.3,0.0
1673488800,1.3,96.0,1009.9,0.0
1673492400,1.4,95.0,1009.4,0.5
1673496000,1.0,96.0,1009.1,0.5
1673499600,0.8,96.0,1008.8,0.3
1673503200,1.1,95.0,1008.8,0.1
1673506800,1.4,94.0,1008.6,0.1
1673510400,1.8,94.0,1009.1,0.0
1673514000,1.9,97.0,1009.2,0.0
1673517600,2.2,98.0,1009.3,0.0
1673521200,2.7,97.0,1008.3,0.0
1673524800,3.1,94.0,1008.3,0.0
1673528400,3.6,93.0,1008.1,0.0
1673532000,3.3,94.0,1007.8,0.0
1673535600,3.6,93.0,1007.7,0.0
1673539200,4.0,92.0,1007.2,0.0
1673542800,3.8,93.0,1006.6,0.0
1673546400,4.2,91.0,1005.7,0.4
1673550000,4.3,92.0,1004.9,0.7
1673553600,4.6,92.0,1003.8,0.0
1673557200,4.8,92.0,1003.1,0.0
1673560800,5.2,91.0,1002.5,0.0
1673564400,5.2,92.0,1002.2,0.1
1673568000,5.5,91.0,1002.3,0.0
1673571600,5.8,91.0,1002.5,0.0
1673575200,5.7,92.0,1002.7,0.0
1673578800,5.6,94.0,1002.9,0.1
1673582400,5.8,92.0,1003.3,0.0
1673586000,6.0,90.0,1003.6,0.0
1673589600,5.7,91.0,1003.9,0.0
1673593200,5.7,91.0,1004.0,0.0
1673596800,5.6,92.0,1004.1,0.0
1673600400,5.4,92.0,1003.9,0.2
1673604000,5.1,94.0,1003.6,1.8
1673607600,5.0,94.0,1003.4,1.1
1673611200,5.0,94.0,1003.1,0.0
1673614800,5.1,94.0,1003.0,0.0
1673618400,5.4,95.0,1003.3,0.0
1673622000,5.6,95.0,1003.9,0.0
1673625600,5.7,95.0,1004.3,0.0
1673629200,6.0,96.0,1004.7,0.0
1673632800,5.8,95.0,1004.9,0.0
1673636400,6.1,96.0,1004.8,0.0
1673640000,6.0,96.0,1005.0,0.6
1673643600,5.9,96.0,1005.2,0.8
1673647200,6.4,95.0,1005.0,0.1
1673650800,6.5,95.0,1004.9,0.0
1673654400,6.4,94.0,1005.3,0.1
1673658000,6.0,94.0,1005.5,0.0
1673661600,5.9,94.0,1005.6,0.0
1673665200,5.5,94.0,1005.5,0.0
1673668800,5.8,92.0,1005.7,0.0
1673672400,5.7,89.0,1005.6,0.0
1673676000,5.6,90.0,1005.6,0.0
1673679600,5.6,90.0,1005.6,0.0
1673683200,5.7,88.0,1005.9,0.0
1673686800,5.8,87.0,1006.1,0.0
1673690400,5.9,85.0,1006.1,0.0
1673694000,6.0,85.0,1006.3,0.0
1673697600,6.4,80.0,1006.5,0.4
1673701200,5.7,85.0,1007.1,0.8
1673704800,5.1,87.0,1007.7,0.2
1673708400,5.2,86.0,1008.2,0.0
1673712000,5.0,87.0,1008.5,0.0
1673715600,4.6,90.0,1008.6,0.0
1673719200,4.8,89.0,1008.7,0.0
1673722800,4.9,90.0,1008.9,0.0
1673726400,4.8,86.0,1008.7,0.0
1673730000,4.4,89.0,1008.6,0.0
1673733600,4.4,87.0,1008.4,0.0
1673737200,4.9,83.0,1007.6,0.0
1673740800,5.0,82.0,1006.5,0.0
1673744400,5.0,84.0,1005.0,0.0
1673748000,5.0,83.0,1003.5,0.0
1673751600,5.3,80.0,1002.0,0.0
1673755200,5.5,77.0,1000.3,0.2
1673758800,4.8,84.0,998.9,0.5
1673762400,4.6,85.0,997.9,0.4
1673766000,4.4,86.0,997.6,0.5
1673769600,4.2,87.0,997.1,0.2
1673773200,4.2,89.0,997.0,0.1
1673776800,3.8,92.0,996.6,0.8
1673780400,3.5,92.0,996.4,1.3
1673784000,3.1,91.0,996.0,1.4
1673787600,2.7,93.0,996.1,1.1
1673791200,2.7,92.0,996.0,0.8
1673794800,2.9,92.0,996.0,0.1
1673798400,3.2,93.0,996.0,0.2
1673802000,3.7,94.0,995.3,0.0
1673805600,4.1,94.0,995.6,0.0
1673809200,4.4,93.0,995.1,0.0
1673812800,4.6,93.0,996.1,0.0
1673816400,4.6,89.0,996.0,0.0
1673820000,4.4,89.0,995.9,0.0
1673823600,4.2,88.0,995.7,0.0
1673827200,4.1,87.0,995.5,0.0
1673830800,4.1,86.0,995.2,0.0
1673834400,4.3,83.0,994.9,0.0
1673838000,4.4,81.0,994.9,0.0
1673841600,4.4,82.0,994.9,0.0
1673845200,4.3,82.0,994.9,0.0
1673848800,4.2,81.0,995.2,0.0
1673852400,4.1,80.0,995.8,0.0
1673856000,4.2,79.0,996.7,0.0
1673859600,4.3,79.0,997.2,0.0
1673863200,4.6,77.0,997.6,0.0
1673866800,4.6,77.0,997.6,0.0
1673870400,5.1,75.0,998.0,0.0
1673874000,5.0,75.0,998.6,0.0
1673877600,4.0,80.0,999.0,0.0
1673881200,3.5,83.0,999.7,0.0
1673884800,3.4,81.0,1000.3,0.0
1673888400,3.1,82.0,1000.3,0.0
1673892000,2.9,83.0,1000.3,0.0
1673895600,3.0,84.0,1000.5,0.0
1673899200,3.1,86.0,1000.5,0.0
1673902800,3.2,85.0,1000.1,0.0
1673906400,3.0,86.0,999.8,0.0
1673910000,2.6,88.0,999.7,0.0
1673913600,2.2,89.0,999.4,0.0
1673917200,1.8,89.0,999.0,0.0
1673920800,2.1,87.0,998.4,0.0
1673924400,2.4,84.0,997.5,0.0
1673928000,2.0,84.0,996.7,0.0
1673931600,2.1,84.0,995.6,0.0
1673935200,2.2,84.0,995.1,0.0
1673938800,1.5,88.0,994.6,0.0
1673942400,1.0,92.0,994.0,0.3
1673946000,0.7,94.0,993.5,0.4
1673949600,0.9,94.0,992.8,0.1
1673953200,1.3,94.0,992.4,0.2
1673956800,1.6,95.0,991.8,0.0
1673960400,2.0,94.0,991.5,0.0
1673964000,2.5,95.0,991.7,0.1
1673967600,2.9,96.0,991.8,0.2
1673971200,3.1,95.0,991.9,0.0
1673974800,3.3,96.0,992.1,0.0
1673978400,3.6,95.0,992.2,0.0
1673982000,4.0,92.0,992.4,0.0
1673985600,3.8,93.0,992.6,0.4
1673989200,3.9,93.0,993.1,0.2
1673992800,3.8,93.0,993.4,0.0
1673996400,3.6,94.0,993.9,0.0
1674000000,3.6,92.0,994.5,0.0
1674003600,3.3,92.0,995.4,0.0
1674007200,2.8,92.0,995.7,0.0
1674010800,2.3,93.0,996.4,0.0
1674014400,2.2,95.0,997.0,0.0
1674018000,2.0,94.0,997.7,0.0
1674021600,1.9,95.0,998.3,0.0
1674025200,2.1,94.0,998.9,0.0
1674028800,1.9,93.0,998.9,0.0
1674032400,2.0,93.0,999.5,0.0
1674036000,2.6,91.0,999.1,0.0
1674039600,3.1,89.0,998.4,0.0
1674043200,3.3,88.0,997.9,0.0
1674046800,3.4,88.0,997.8,0.0
1674050400,3.3,90.0,996.6,0.0
1674054000,3.2,90.0,996.5,0.0
1674057600,3.1,90.0,995.2,0.0
1674061200,3.1,92.0,994.4,0.0
1674064800,3.1,89.0,993.9,0.2
1674068400,2.7,89.0,992.9,1.7
1674072000,1.5,94.0,992.5,3.3
1674075600,0.3,98.0,991.0,1.4
1674079200,0.4,98.0,990.4,2.5
1674082800,0.4,99.0,989.8,1.5
1674086400,0.4,98.0,989.7,2.4
1674090000,0.3,99.0,990.1,2.1
1674093600,0.3,99.0,991.3,1.7
1674097200,0.5,98.0,993.0,1.3
1674100800,0.7,96.0,994.8,0.6
1674104400,1.4,94.0,997.5,0.0
1674108000,1.5,93.0,1000.0,0.0
1674111600,1.5,92.0,1001.4,0.0
1674115200,1.4,91.0,1002.9,0.0
1674118800,1.7,90.0,1004.4,0.0
1674122400,1.7,90.0,1006.1,0.0
1674126000,1.9,89.0,1006.6,0.0
1674129600,1.7,90.0,1007.5,0.0
1674133200,1.5,88.0,1008.0,0.0
1674136800,1.2,89.0,1008.5,0.0
1674140400,0.4,92.0,1008.6,0.0
1674144000,0.2,93.0,1008.7,0.0
1674147600,0.0,94.0,1009.5,0.0
1674151200,-0.2,94.0,1009.8,0.0
1674154800,-0.4,96.0,1009.9,0.0
1674158400,-0.4,97.0,1010.0,0.0
1674162000,-0.6,98.0,1009.8,0.0
1674165600,-0.9,99.0,1010.0,0.0
1674169200,-0.8,98.0,1010.3,0.0
1674172800,-0.7,99.0,1010.5,0.0
1674176400,-0.8,99.0,1010.3,0.0
1674180000,-0.8,100.0,1010.2,0.0
1674183600,-1.1,99.0,1010.8,0.0
1674187200,-0.8,98.0,1011.0,0.0
1674190800,-0.8,97.0,1011.1,0.0
1674194400,-0.6,98.0,1011.7,0.0
1674198000,-0.2,98.0,1013.0,0.0
1674201600,0.1,97.0,1013.8,0.0
1674205200,0.6,95.0,1014.4,0.0
1674208800,1.5,90.0,1015.2,0.0
1674212400,1.6,91.0,1015.7,0.0
1674216000,2.5,87.0,1016.7,0.0
1674219600,1.4,89.0,1017.6,0.0
1674223200,0.8,92.0,1018.6,0.0
1674226800,0.4,96.0,1020.0,0.0
1674230400,0.0,98.0,1020.8,0.0
1674234000,-0.1,98.0,1021.3,0.0
1674237600,-0.9,99.0,1022.3,0.0
1674241200,-1.1,98.0,1023.4,0.0
1674244800,-1.2,100.0,1024.5,0.0
1674248400,-1.3,99.0,1025.6,0.0
1674252000,-1.9,98.0,1026.6,0.0
1674255600,-2.1,98.0,1027.4,0.0
1674259200,-2.1,95.0,1027.3,0.0
1674262800,-1.9,91.0,1027.8,0.0
1674266400,-1.8,90.0,1028.2,0.0
1674270000,-2.0,92.0,1029.0,0.0
1674273600,-1.8,90.0,1029.3,0.0
1674277200,-1.7,86.0,1029.7,0.0
1674280800,-1.8,86.0,1030.4,0.0
1674284400,-2.1,87.0,1031.0,0.0
1674288000,-2.1,87.0,1031.0,0.0
1674291600,-1.5,86.0,1031.1,0.0
1674295200,-0.9,83.0,1031.3,0.0
1674298800,-0.5,80.0,1030.9,0.0
1674302400,0.3,77.0,1030.6,0.0
1674306000,0.0,76.0,1030.3,0.0
1674309600,-0.8,81.0,1030.3,0.0
1674313200,-1.4,84.0,1030.3,0.0
1674316800,-1.7,85.0,1030.8,0.0
1674320400,-2.1,87.0,1031.0,0.0
1674324000,-2.1,86.0,1031.5,0.0
1674327600,-2.6,87.0,1031.9,0.0
1674331200,-2.7,86.0,1032.5,0.0
1674334800,-3.0,86.0,1033.2,0.0
1674338400,-3.3,87.0,1033.6,0.0
1674342000,-3.5,88.0,1033.6,0.0
1674345600,-3.7,89.0,1033.6,0.0
1674349200,-3.9,89.0,1034.0,0.0
1674352800,-4.3,91.0,1034.0,0.0
1674356400,-4.4,90.0,1034.3,0.0
1674360000,-5.2,93.0,1034.6,0.0
1674363600,-5.3,93.0,1034.9,0.0
1674367200,-5.6,93.0,1035.3,0.0
1674370800,-5.6,94.0,1036.2,0.0
1674374400,-4.9,91.0,1036.8,0.0
1674378000,-4.0,88.0,1037.3,0.0
1674381600,-3.7,86.0,1037.5,0.0
1674385200,-3.1,85.0,1037.4,0.0
1674388800,-2.8,86.0,1037.3,0.0
1674392400,-2.3,86.0,1037.4,0.0
1674396000,-1.9,85.0,1037.6,0.0
1674399600,-1.9,87.0,1037.7,0.0
1674403200,-1.8,88.0,1038.0,0.0
1674406800,-1.7,87.0,1038.3,0.0
1674410400,-1.7,87.0,1038.8,0.0
1674414000,-1.6,85.0,1039.0,0.0
1674417600,-1.6,87.0,1038.9,0.0
1674421200,-1.7,87.0,1038.9,0.0
1674424800,-1.9,87.0,1039.1,0.0
1674428400,-1.9,87.0,1039.2,0.0
1674432000,-2.0,87.0,1039.1,0.0
1674435600,-1.9,87.0,1039.0,0.0
1674439200,-2.0,87.0,1039.3,0.0
1674442800,-1.9,87.0,1039.4,0.0
1674446400,-2.0,86.0,1039.4,0.0
1674450000,-1.9,88.0,1039.5,0.0
1674453600,-2.1,89.0,1040.0,0.0
1674457200,-2.0,89.0,1040.3,0.0
1674460800,-1.7,86.0,1040.4,0.0
1674464400,-1.8,88.0,1040.6,0.0
1674468000,-1.5,85.0,1040.6,0.0
1674471600,-1.3,81.0,1040.7,0.0
1674475200,-1.2,80.0,1040.5,0.0
1674478800,-1.3,79.0,1040.4,0.0
1674482400,-1.4,77.0,1040.4,0.0
1674486000,-1.4,79.0,1040.2,0.0
1674489600,-1.7,80.0,1040.1,0.0
1674493200,-1.8,81.0,1040.2,0.0
1674496800,-2.2,82.0,1040.3,0.0
1674500400,-2.4,81.0,1040.6,0.0
1674504000,-2.8,83.0,1040.4,0.0
1674507600,-2.7,84.0,1040.4,0.0
1674511200,-2.9,85.0,1040.5,0.0
1674514800,-3.0,82.0,1040.2,0.0
1674518400,-2.9,81.0,1039.5,0.0
1674522000,-2.8,81.0,1039.4,0.0
1674525600,-2.9,83.0,1038.9,0.0
1674529200,-3.0,84.0,1038.7,0.0
1674532800,-3.0,84.0,1038.2,0.0
1674536400,-3.1,86.0,1038.2,0.0
1674540000,-3.0,85.0,1038.0,0.0
1674543600,-2.8,84.0,1037.5,0.0
1674547200,-2.7,81.0,1037.6,0.0
1674550800,-2.5,79.0,1037.3,0.0
1674554400,-2.1,79.0,1037.0,0.0
1674558000,-1.2,78.0,1036.6,0.0
1674561600,-1.0,77.0,1035.4,0.0
1674565200,-0.3,77.0,1035.1,0.0
1674568800,-0.2,78.0,1034.7,0.0
1674572400,-0.2,79.0,1034.6,0.0
1674576000,-0.4,82.0,1034.6,0.0
1674579600,-0.8,85.0,1034.4,0.0
1674583200,-0.7,86.0,1034.4,0.0
1674586800,-0.6,86.0,1033.6,0.0
1674590400,-0.4,86.0,1033.6,0.0
1674594000,-0.2,89.0,1033.1,0.0
1674597600,-0.2,94.0,1032.6,0.0
1674601200,0.0,96.0,1031.9,0.0
1674604800,0.2,97.0,1031.1,0.0
1674608400,0.4,99.0,1030.7,0.0
1674612000,0.5,98.0,1030.1,0.0
1674615600,0.5,98.0,1029.4,0.0
1674619200,0.7,99.0,1028.7,0.0
1674622800,0.8,99.0,1028.5,0.0
1674626400,1.0,99.0,1027.8,0.0
1674630000,1.3,99.0,1027.5,0.0
1674633600,1.6,98.0,1026.9,0.0
1674637200,1.8,98.0,1026.4,0.0
1674640800,1.9,98.0,1025.6,0.0
1674644400,2.1,98.0,1024.7,0.0
1674648000,2.2,98.0,1024.2,0.0
1674651600,2.3,97.0,1023.7,0.0
1674655200,2.3,98.0,1023.0,0.0
1674658800,2.2,98.0,1022.5,0.0
1674662400,2.2,96.0,1022.4,0.0
1674666000,2.2,96.0,1022.0,0.0
1674669600,2.1,96.0,1021.8,0.0
1674673200,1.9,96.0,1021.6,0.0
1674676800,1.8,91.0,1021.7,0.0
1674680400,1.5,90.0,1021.1,0.0
1674684000,1.5,88.0,1020.6,0.0
1674687600,1.5,87.0,1020.4,0.0
1674691200,1.4,87.0,1020.3,0.0
1674694800,1.4,87.0,1020.2,0.0
1674698400,1.5,87.0,1019.9,0.0
1674702000,1.3,89.0,1019.2,0.0
1674705600,1.0,90.0,1018.8,0.0
1674709200,0.9,91.0,1018.5,0.0
1674712800,0.9,91.0,1018.8,0.0
1674716400,0.9,92.0,1018.6,0.0
1674720000,1.0,92.0,1018.7,0.0
1674723600,1.1,92.0,1019.2,0.0
1674727200,1.3,90.0,1019.1,0.0
1674730800,1.0,96.0,1018.8,0.0
1674734400,0.9,97.0,1018.2,0.1
1674738000,0.7,97.0,1018.1,0.3
1674741600,0.6,97.0,1018.1,0.0
1674745200,0.7,97.0,1018.2,0.2
1674748800,0.5,97.0,1018.3,0.4
1674752400,0.5,97.0,1018.3,0.6
1674756000,0.5,98.0,1018.5,0.2
1674759600,0.5,97.0,1018.7,0.4
1674763200,0.7,98.0,1018.9,0.0
1674766800,1.5,99.0,1019.1,0.0
1674770400,1.7,97.0,1019.5,0.0
1674774000,1.3,94.0,1020.0,0.0
1674777600,0.8,90.0,1020.5,0.0
1674781200,0.0,86.0,1021.1,0.0
1674784800,0.2,81.0,1021.4,0.0
1674788400,0.3,77.0,1022.0,0.0
1674792000,0.1,80.0,1022.1,0.0
1674795600,0.5,84.0,1022.5,0.0
1674799200,0.6,86.0,1022.8,0.0
1674802800,0.6,84.0,1023.6,0.0
1674806400,0.7,80.0,1024.3,0.0
1674810000,0.7,73.0,1024.9,0.0
1674813600,0.9,75.0,1025.0,0.0
1674817200,0.8,73.0,1025.4,0.0
1674820800,0.8,76.0,1025.3,0.0
1674824400,0.5,77.0,1025.4,0.0
1674828000,0.2,81.0,1025.7,0.0
1674831600,0.0,84.0,1026.3,0.0
1674835200,-0.1,87.0,1026.6,0.0
1674838800,-0.2,80.0,1026.9,0.0
1674842400,-0.3,76.0,1027.3,0.0
1674846000,-0.8,76.0,1027.5,0.0
1674849600,-0.9,76.0,1027.3,0.0
1674853200,-0.9,77.0,1027.4,0.0
1674856800,-1.2,76.0,1027.2,0.0
1674860400,-1.6,76.0,1026.9,0.0
1674864000,-1.6,78.0,1027.0,0.0
1674867600,-2.0,77.0,1026.5,0.0
1674871200,-2.1,77.0,1026.5,0.0
1674874800,-2.1,76.0,1026.3,0.0
1674878400,-2.2,75.0,1026.1,0.0
1674882000,-2.2,77.0,1025.7,0.0
1674885600,-2.6,76.0,1025.4,0.0
1674889200,-2.4,77.0,1025.4,0.0
1674892800,-2.3,77.0,1025.2,0.0
1674896400,-2.2,75.0,1024.7,0.0
1674900000,-2.4,75.0,1024.1,0.0
1674903600,-2.3,73.0,1023.6,0.0
1674907200,-1.6,72.0,1022.5,0.0
1674910800,-2.0,73.0,1021.7,0.0
1674914400,-2.2,75.0,1021.2,0.0
1674918000,-2.4,76.0,1020.9,0.0
1674921600,-2.4,79.0,1020.1,0.0
1674925200,-2.3,80.0,1019.5,0.0
1674928800,-1.9,79.0,1018.9,0.0
1674932400,-1.7,78.0,1018.2,0.0
1674936000,-1.4,78.0,1017.7,0.0
1674939600,-1.6,83.0,1017.4,0.0
1674943200,-1.4,86.0,1016.6,0.0
1674946800,-1.3,90.0,1015.9,0.0
1674950400,-1.1,89.0,1015.6,0.2
1674954000,-1.2,94.0,1015.0,0.2
1674957600,-0.9,95.0,1014.5,0.1
1674961200,-0.6,95.0,1014.3,0.0
1674964800,-0.3,96.0,1013.7,0.0
1674968400,0.1,97.0,1013.0,0.0
1674972000,0.3,97.0,1012.6,0.0
1674975600,0.5,97.0,1012.3,0.0
1674979200,0.7,97.0,1011.8,0.0
1674982800,0.9,97.0,1011.0,0.0
1674986400,1.3,97.0,1010.8,0.0
1674990000,1.7,94.0,1009.3,0.0
1674993600,1.9,94.0,1008.6,0.0
1674997200,2.1,92.0,1007.8,0.0
1675000800,2.1,92.0,1007.2,0.0
